20.0,150.0,0,4,0
21.91637647991367,151.60373616324787,0,4,0
23.835298853798363,153.19924919175236,0,4,0
25.76186734140065,154.78032354057137,0,4,0
27.70122553263905,156.3404459425804,0,4,0
29.658595330164303,157.8726227074339,0,4,0
31.639299441608113,159.36918165157624,0,4,0
33.64876310426795,160.82155362496763,0,4,0
35.69248254520185,162.22003135228016,0,4,0
37.77594166616147,163.55350887781054,0,4,0
39.90445058293408,164.80921551557535,0,4,0
42.082870917966765,165.97247705950878,0,4,0
44.31518651187554,167.0265677903161,0,4,0
46.603882532361006,167.95276138124706,0,4,0
48.94912589009232,168.73074102871817,0,4,0
51.34781605602542,169.33956354156803,0,4,0
53.79270981169257,169.7593324984163,0,4,0
56.271983751101516,169.97354610153963,0,4,0
58.769667712686086,169.97172158911025,0,4,0
61.26719228824159,169.75150856768948,0,4,0
63.74580521722075,169.31942577280833,0,4,0
66.18910352084266,168.68983044866258,0,4,0
68.58483341771267,167.88252199916775,0,4,0
70.92553256125846,166.9199042306419,0,4,0
73.2081596512414,165.82455963829796,0,4,0
75.43316716655083,164.6176429851527,0,4,0
77.60345298954404,163.31807937337578,0,4,0
79.72344980893479,161.94234689821968,0,4,0
81.79844328339581,160.50460240292458,0,4,0
83.83411146584385,159.01696894411464,0,4,0
85.83623978574009,157.48987420924027,0,4,0
87.81056128932981,155.93238259512918,0,4,0
89.76268049941193,154.35249686344628,0,4,0
91.69805052843427,152.75742341172156,0,4,0
93.62198278644638,151.15380403352398,0,4,0
95.53967576723385,149.54792079282902,0,4,0
97.45625418019834,147.9458818725293,0,4,0
99.37681262437862,146.35379638811932,0,4,0
101.30645951821553,144.77794588962797,0,4,0
103.25035738505778,143.22495989407562,0,4,0
105.21375495252687,141.702002312077,0,4,0
107.20200478738523,140.21697483724074,0,4,0
109.22055714098526,138.77874174996563,0,4,0
111.27491601019227,137.39737721239732,0,4,0
113.37053686145984,136.08442940728034,0,4,0
115.51263719216524,134.8531833037353,0,4,0
117.7058825822748,133.7188819810457,0,4,0
119.95390654245939,132.69883177858236,0,4,0
122.25863213566744,131.81226861460158,0,4,0
124.61940416421456,131.07981185397847,0,4,0
127.03203315392837,130.52231144167334,0,4,0
129.48800046515413,130.1589684184085,0,4,0
131.97422433186492,130.00485021099962,0,4,0
134.47379898391426,130.0683180802933,0,4,0
136.96783708248103,130.34922387461324,0,4,0
139.43800964411935,130.83866434920137,0,4,0
141.8689473439932,131.52046948560846,0,4,0
144.24973120416226,132.37382454806018,0,4,0
146.57421467819466,133.37606215867743,0,4,0
148.84044612617296,134.50487704959153,0,4,0
151.04966987858302,135.73969124340022,0,4,0
153.20529880169946,137.06226565637093,0,4,0
155.3120645352035,138.4567982787932,0,4,0
157.37540126336447,139.90973776556342,0,4,0
159.40103980747878,141.40947313231874,0,4,0
161.39476271645833,142.94599310676617,0,4,0
163.36227177361096,144.51056119045762,0,4,0
165.30912945915694,146.09542415744008,0,4,0
167.2407469745927,147.69355673953464,0,4,0
169.16240044370252,149.2984381917437,0,4,0
171.07926333855423,150.9038535885823,0,4,0
172.99644738874872,152.50371188335177,0,4,0
174.9190467248781,154.09187279282554,0,4,0
176.85218118528385,155.661974885079,0,4,0
178.80103480922227,157.20725764808716,0,4,0
180.77088460307573,158.72037085167494,0,4,0
182.76711258831443,160.19316547553967,0,4,0
184.79519066974,161.61646246991307,0,4,0
186.86062267891867,162.97979973752595,0,4,0
188.968820855384,164.27116579937186,0,4,0
191.1248854474653,165.47674341049526,0,4,0
193.33324813798657,166.5807115396716,0,4,0
195.59713830492217,167.56519275189717,0,4,0
197.91784752906997,168.4104835878352,0,4,0
200.29382119575507,169.09575266622784,0,4,0
202.71971531963598,169.60039290804698,0,4,0
205.18571452097095,169.90609884226484,0,4,0
207.67753623475627,169.99944696931726,0,4,0
210.1774877195588,169.87434582836153,0,4,0
212.66657065914418,169.5334628379184,0,4,0
215.12707487659108,168.98796368544694,0,4,0
217.54478446123807,168.25561684717553,0,4,0
219.9101388312335,167.35802624320576,0,4,0
222.21825828157452,166.31794567537213,0,4,0
224.46819916375017,165.15729571946395,0,4,0
226.66191497947392,163.89603065605536,0,4,0
228.80326592028896,162.551697195803,0,4,0
